time,latitude,longitude,so2
2019-03-01,-6.600000000000001,106.89999999999995,1.604636647556399e-08
2019-03-01,-6.600000000000001,106.94999999999995,1.5964374942001408e-08
2019-03-01,-6.600000000000001,106.99999999999994,1.5882383408438826e-08
2019-03-01,-6.600000000000001,107.04999999999994,1.5800391874876242e-08
2019-03-01,-6.600000000000001,107.09999999999994,1.571840034131366e-08
2019-03-01,-6.600000000000001,107.14999999999993,1.563640880775108e-08
2019-03-01,-6.600000000000001,107.19999999999993,1.5554417274188498e-08
2019-03-01,-6.600000000000001,107.24999999999993,1.5472425740625917e-08
2019-03-01,-6.600000000000001,107.29999999999993,1.5390434207063335e-08
2019-03-01,-6.600000000000001,107.34999999999992,1.5308442673500754e-08
2019-03-01,-6.600000000000001,107.39999999999992,1.522645113993817e-08
2019-03-01,-6.600000000000001,107.44999999999992,1.5144459606375588e-08
2019-03-01,-6.550000000000002,106.0,1.0101188152589201e-08
2019-03-01,-6.550000000000002,106.05,1.0505634830959542e-08
2019-03-01,-6.550000000000002,106.1,1.0910081509329882e-08
2019-03-01,-6.550000000000002,106.14999999999999,1.1314528187700222e-08
2019-03-01,-6.550000000000002,106.19999999999999,1.1718974866070561e-08
2019-03-01,-6.550000000000002,106.24999999999999,1.2123421544440901e-08
2019-03-01,-6.550000000000002,106.29999999999998,1.2527868222811242e-08
2019-03-01,-6.550000000000002,106.34999999999998,1.2932314901181582e-08
2019-03-01,-6.550000000000002,106.39999999999998,1.3336761579551922e-08
2019-03-01,-6.550000000000002,106.44999999999997,1.3741208257922263e-08
2019-03-01,-6.550000000000002,106.49999999999997,1.4145654936292603e-08
2019-03-01,-6.550000000000002,106.54999999999997,1.4550101614662942e-08
2019-03-01,-6.550000000000002,106.59999999999997,1.4954548293033284e-08
2019-03-01,-6.550000000000002,106.64999999999996,1.5358994971403622e-08
2019-03-01,-6.550000000000002,106.69999999999996,1.576344164977396e-08
2019-03-01,-6.550000000000002,106.74999999999996,1.6167888328144303e-08
2019-03-01,-6.550000000000002,106.79999999999995,1.6078847086357552e-08
2019-03-01,-6.550000000000002,106.84999999999995,1.598980584457038e-08
2019-03-01,-6.550000000000002,106.89999999999995,1.590076460278321e-08
2019-03-01,-6.550000000000002,106.94999999999995,1.581172336099604e-08
2019-03-01,-6.550000000000002,106.99999999999994,1.572268211920887e-08
2019-03-01,-6.550000000000002,107.04999999999994,1.5633640877421697e-08
2019-03-01,-6.550000000000002,107.09999999999994,1.5544599635634527e-08
2019-03-01,-6.550000000000002,107.14999999999993,1.5455558393847356e-08
2019-03-01,-6.550000000000002,107.19999999999993,1.5366517152060185e-08
2019-03-01,-6.550000000000002,107.24999999999993,1.5277475910273014e-08
2019-03-01,-6.550000000000002,107.29999999999993,1.5188434668485843e-08
2019-03-01,-6.550000000000002,107.34999999999992,1.509939342669867e-08
2019-03-01,-6.550000000000002,107.39999999999992,1.50103521849115e-08
2019-03-01,-6.550000000000002,107.44999999999992,1.4921310943124327e-08
2019-03-01,-6.500000000000002,106.0,1.0123631710712289e-08
2019-03-01,-6.500000000000002,106.05,1.0518285302000623e-08
2019-03-01,-6.500000000000002,106.1,1.0912938893288955e-08
2019-03-01,-6.500000000000002,106.14999999999999,1.1307592484577289e-08
2019-03-01,-6.500000000000002,106.19999999999999,1.1702246075865623e-08
2019-03-01,-6.500000000000002,106.24999999999999,1.2096899667153957e-08
2019-03-01,-6.500000000000002,106.29999999999998,1.2491553258442289e-08
2019-03-01,-6.500000000000002,106.34999999999998,1.2886206849730623e-08
2019-03-01,-6.500000000000002,106.39999999999998,1.3280860441018957e-08
2019-03-01,-6.500000000000002,106.44999999999997,1.367551403230729e-08
2019-03-01,-6.500000000000002,106.49999999999997,1.4070167623595623e-08
2019-03-01,-6.500000000000002,106.54999999999997,1.4464821214883957e-08
2019-03-01,-6.500000000000002,106.59999999999997,1.485947480617229e-08
2019-03-01,-6.500000000000002,106.64999999999996,1.5254128397460622e-08
2019-03-01,-6.500000000000002,106.69999999999996,1.5648781988748957e-08
2019-03-01,-6.500000000000002,106.74999999999996,1.604343558003729e-08
2019-03-01,-6.500000000000002,106.79999999999995,1.594734463002595e-08
2019-03-01,-6.500000000000002,106.84999999999995,1.585125368001419e-08
2019-03-01,-6.500000000000002,106.89999999999995,1.5755162730002428e-08
2019-03-01,-6.500000000000002,106.94999999999995,1.5659071779990668e-08
2019-03-01,-6.500000000000002,106.99999999999994,1.5562980829978907e-08
2019-03-01,-6.500000000000002,107.04999999999994,1.5466889879967146e-08
2019-03-01,-6.500000000000002,107.09999999999994,1.5370798929955386e-08
2019-03-01,-6.500000000000002,107.14999999999993,1.5274707979943625e-08
2019-03-01,-6.500000000000002,107.19999999999993,1.5178617029931868e-08
2019-03-01,-6.500000000000002,107.24999999999993,1.5082526079920108e-08
2019-03-01,-6.500000000000002,107.29999999999993,1.4986435129908347e-08
2019-03-01,-6.500000000000002,107.34999999999992,1.4890344179896586e-08
2019-03-01,-6.500000000000002,107.39999999999992,1.4794253229884826e-08
2019-03-01,-6.500000000000002,107.44999999999992,1.4698162279873065e-08
2019-03-01,-6.450000000000002,106.0,1.0146075268835374e-08
2019-03-01,-6.450000000000002,106.05,1.0530935773041702e-08
2019-03-01,-6.450000000000002,106.1,1.091579627724803e-08
2019-03-01,-6.450000000000002,106.14999999999999,1.1300656781454355e-08
2019-03-01,-6.450000000000002,106.19999999999999,1.1685517285660683e-08
2019-03-01,-6.450000000000002,106.24999999999999,1.207037778986701e-08
2019-03-01,-6.450000000000002,106.29999999999998,1.2455238294073338e-08
2019-03-01,-6.450000000000002,106.34999999999998,1.2840098798279666e-08
2019-03-01,-6.450000000000002,106.39999999999998,1.3224959302485992e-08
2019-03-01,-6.450000000000002,106.44999999999997,1.360981980669232e-08
2019-03-01,-6.450000000000002,106.49999999999997,1.3994680310898647e-08
2019-03-01,-6.450000000000002,106.54999999999997,1.4379540815104973e-08
2019-03-01,-6.450000000000002,106.59999999999997,1.4764401319311302e-08
2019-03-01,-6.450000000000002,106.64999999999996,1.5149261823517628e-08
2019-03-01,-6.450000000000002,106.69999999999996,1.5534122327723954e-08
2019-03-01,-6.450000000000002,106.74999999999996,1.5918982831930283e-08
2019-03-01,-6.450000000000002,106.79999999999995,1.581584217369435e-08
2019-03-01,-6.450000000000002,106.84999999999995,1.5712701515458e-08
2019-03-01,-6.450000000000002,106.89999999999995,1.560956085722165e-08
2019-03-01,-6.450000000000002,106.94999999999995,1.55064201989853e-08
2019-03-01,-6.450000000000002,106.99999999999994,1.540327954074895e-08
2019-03-01,-6.450000000000002,107.04999999999994,1.53001388825126e-08
2019-03-01,-6.450000000000002,107.09999999999994,1.5196998224276252e-08
2019-03-01,-6.450000000000002,107.14999999999993,1.5093857566039902e-08
2019-03-01,-6.450000000000002,107.19999999999993,1.499071690780355e-08
2019-03-01,-6.450000000000002,107.24999999999993,1.4887576249567201e-08
2019-03-01,-6.450000000000002,107.29999999999993,1.4784435591330851e-08
2019-03-01,-6.450000000000002,107.34999999999992,1.4681294933094501e-08
2019-03-01,-6.450000000000002,107.39999999999992,1.4578154274858152e-08
2019-03-01,-6.450000000000002,107.44999999999992,1.4475013616621802e-08
2019-03-01,-6.400000000000002,106.0,1.016851882695846e-08
2019-03-01,-6.400000000000002,106.05,1.0543586244082781e-08
2019-03-01,-6.400000000000002,106.1,1.0918653661207102e-08
2019-03-01,-6.400000000000002,106.14999999999999,1.1293721078331424e-08
2019-03-01,-6.400000000000002,106.19999999999999,1.1668788495455745e-08
2019-03-01,-6.400000000000002,106.24999999999999,1.2043855912580064e-08
2019-03-01,-6.400000000000002,106.29999999999998,1.2418923329704386e-08
2019-03-01,-6.400000000000002,106.34999999999998,1.2793990746828707e-08
2019-03-01,-6.400000000000002,106.39999999999998,1.3169058163953028e-08
2019-03-01,-6.400000000000002,106.44999999999997,1.354412558107735e-08
2019-03-01,-6.400000000000002,106.49999999999997,1.3919192998201669e-08
2019-03-01,-6.400000000000002,106.54999999999997,1.4294260415325992e-08
2019-03-01,-6.400000000000002,106.59999999999997,1.4669327832450311e-08
2019-03-01,-6.400000000000002,106.64999999999996,1.5044395249574634e-08
2019-03-01,-6.400000000000002,106.69999999999996,1.5419462666698954e-08
2019-03-01,-6.400000000000002,106.74999999999996,1.5794530083823273e-08
2019-03-01,-6.400000000000002,106.79999999999995,1.568433971736275e-08
2019-03-01,-6.400000000000002,106.84999999999995,1.557414935090181e-08
2019-03-01,-6.400000000000002,106.89999999999995,1.546395898444087e-08
2019-03-01,-6.400000000000002,106.94999999999995,1.535376861797993e-08
2019-03-01,-6.400000000000002,106.99999999999994,1.524357825151899e-08
2019-03-01,-6.400000000000002,107.04999999999994,1.5133387885058054e-08
2019-03-01,-6.400000000000002,107.09999999999994,1.5023197518597115e-08
2019-03-01,-6.400000000000002,107.14999999999993,1.4913007152136175e-08
2019-03-01,-6.400000000000002,107.19999999999993,1.4802816785675235e-08
2019-03-01,-6.400000000000002,107.24999999999993,1.4692626419214297e-08
2019-03-01,-6.400000000000002,107.29999999999993,1.4582436052753357e-08
2019-03-01,-6.400000000000002,107.34999999999992,1.4472245686292417e-08
2019-03-01,-6.400000000000002,107.39999999999992,1.4362055319831479e-08
2019-03-01,-6.400000000000002,107.44999999999992,1.425186495337054e-08
2019-03-01,-6.350000000000002,106.0,1.0190962385081548e-08
2019-03-01,-6.350000000000002,106.05,1.0556236715123862e-08
2019-03-01,-6.350000000000002,106.1,1.0921511045166177e-08
2019-03-01,-6.350000000000002,106.14999999999999,1.1286785375208492e-08
2019-03-01,-6.350000000000002,106.19999999999999,1.1652059705250805e-08
2019-03-01,-6.350000000000002,106.24999999999999,1.201733403529312e-08
2019-03-01,-6.350000000000002,106.29999999999998,1.2382608365335435e-08
2019-03-01,-6.350000000000002,106.34999999999998,1.274788269537775e-08
2019-03-01,-6.350000000000002,106.39999999999998,1.3113157025420064e-08
2019-03-01,-6.350000000000002,106.44999999999997,1.3478431355462379e-08
2019-03-01,-6.350000000000002,106.49999999999997,1.3843705685504694e-08
2019-03-01,-6.350000000000002,106.54999999999997,1.4208980015547007e-08
2019-03-01,-6.350000000000002,106.59999999999997,1.4574254345589322e-08
2019-03-01,-6.350000000000002,106.64999999999996,1.4939528675631637e-08
2019-03-01,-6.350000000000002,106.69999999999996,1.5304803005673953e-08
2019-03-01,-6.350000000000002,106.74999999999996,1.5670077335716266e-08
2019-03-01,-6.350000000000002,106.79999999999995,1.5552837261031147e-08
2019-03-01,-6.350000000000002,106.84999999999995,1.543559718634562e-08
2019-03-01,-6.350000000000002,106.89999999999995,1.5318357111660092e-08
2019-03-01,-6.350000000000002,106.94999999999995,1.5201117036974562e-08
2019-03-01,-6.350000000000002,106.99999999999994,1.5083876962289033e-08
2019-03-01,-6.350000000000002,107.04999999999994,1.4966636887603507e-08
2019-03-01,-6.350000000000002,107.09999999999994,1.4849396812917977e-08
2019-03-01,-6.350000000000002,107.14999999999993,1.4732156738232448e-08
2019-03-01,-6.350000000000002,107.19999999999993,1.461491666354692e-08
2019-03-01,-6.350000000000002,107.24999999999993,1.449767658886139e-08
2019-03-01,-6.350000000000002,107.29999999999993,1.4380436514175863e-08
2019-03-01,-6.350000000000002,107.34999999999992,1.4263196439490333e-08
2019-03-01,-6.350000000000002,107.39999999999992,1.4145956364804806e-08
2019-03-01,-6.350000000000002,107.44999999999992,1.4028716290119276e-08
2019-03-01,-6.3000000000000025,106.0,1.0213405943204633e-08
2019-03-01,-6.3000000000000025,106.05,1.0568887186164942e-08
2019-03-01,-6.3000000000000025,106.1,1.092436842912525e-08
2019-03-01,-6.3000000000000025,106.14999999999999,1.1279849672085557e-08
2019-03-01,-6.3000000000000025,106.19999999999999,1.1635330915045865e-08
2019-03-01,-6.3000000000000025,106.24999999999999,1.1990812158006174e-08
2019-03-01,-6.3000000000000025,106.29999999999998,1.2346293400966482e-08
2019-03-01,-6.3000000000000025,106.34999999999998,1.2701774643926789e-08
2019-03-01,-6.3000000000000025,106.39999999999998,1.3057255886887097e-08
2019-03-01,-6.3000000000000025,106.44999999999997,1.3412737129847406e-08
2019-03-01,-6.3000000000000025,106.49999999999997,1.3768218372807714e-08
2019-03-01,-6.3000000000000025,106.54999999999997,1.4123699615768023e-08
2019-03-01,-6.3000000000000025,106.59999999999997,1.447918085872833e-08
2019-03-01,-6.3000000000000025,106.64999999999996,1.4834662101688638e-08
2019-03-01,-6.3000000000000025,106.69999999999996,1.5190143344648946e-08
2019-03-01,-6.3000000000000025,106.74999999999996,1.5545624587609253e-08
2019-03-01,-6.3000000000000025,106.79999999999995,1.5421334804699544e-08
2019-03-01,-6.3000000000000025,106.84999999999995,1.529704502178943e-08
2019-03-01,-6.3000000000000025,106.89999999999995,1.517275523887931e-08
2019-03-01,-6.3000000000000025,106.94999999999995,1.5048465455969194e-08
2019-03-01,-6.3000000000000025,106.99999999999994,1.4924175673059075e-08
2019-03-01,-6.3000000000000025,107.04999999999994,1.4799885890148956e-08
2019-03-01,-6.3000000000000025,107.09999999999994,1.4675596107238838e-08
2019-03-01,-6.3000000000000025,107.14999999999993,1.4551306324328721e-08
2019-03-01,-6.3000000000000025,107.19999999999993,1.4427016541418604e-08
2019-03-01,-6.3000000000000025,107.24999999999993,1.4302726758508485e-08
2019-03-01,-6.3000000000000025,107.29999999999993,1.4178436975598367e-08
2019-03-01,-6.3000000000000025,107.34999999999992,1.405414719268825e-08
2019-03-01,-6.3000000000000025,107.39999999999992,1.3929857409778132e-08
2019-03-01,-6.3000000000000025,107.44999999999992,1.3805567626868013e-08
2019-03-01,-6.250000000000003,106.0,1.0235849501327719e-08
2019-03-01,-6.250000000000003,106.05,1.0581537657206021e-08
2019-03-01,-6.250000000000003,106.1,1.0927225813084323e-08
2019-03-01,-6.250000000000003,106.14999999999999,1.1272913968962625e-08
2019-03-01,-6.250000000000003,106.19999999999999,1.1618602124840926e-08
2019-03-01,-6.250000000000003,106.24999999999999,1.1964290280719228e-08
2019-03-01,-6.250000000000003,106.29999999999998,1.230997843659753e-08
2019-03-01,-6.250000000000003,106.34999999999998,1.2655666592475832e-08
2019-03-01,-6.250000000000003,106.39999999999998,1.3001354748354134e-08
2019-03-01,-6.250000000000003,106.44999999999997,1.3347042904232436e-08
2019-03-01,-6.250000000000003,106.49999999999997,1.3692731060110738e-08
2019-03-01,-6.250000000000003,106.54999999999997,1.4038419215989038e-08
2019-03-01,-6.250000000000003,106.59999999999997,1.438410737186734e-08
2019-03-01,-6.250000000000003,106.64999999999996,1.4729795527745642e-08
2019-03-01,-6.250000000000003,106.69999999999996,1.5075483683623946e-08
2019-03-01,-6.250000000000003,106.74999999999996,1.5421171839502246e-08
2019-03-01,-6.250000000000003,106.79999999999995,1.5289832348367945e-08
2019-03-01,-6.250000000000003,106.84999999999995,1.515849285723324e-08
2019-03-01,-6.250000000000003,106.89999999999995,1.502715336609853e-08
2019-03-01,-6.250000000000003,106.94999999999995,1.4895813874963824e-08
2019-03-01,-6.250000000000003,106.99999999999994,1.4764474383829117e-08
2019-03-01,-6.250000000000003,107.04999999999994,1.463313489269441e-08
2019-03-01,-6.250000000000003,107.09999999999994,1.4501795401559703e-08
2019-03-01,-6.250000000000003,107.14999999999993,1.4370455910424996e-08
2019-03-01,-6.250000000000003,107.19999999999993,1.4239116419290289e-08
2019-03-01,-6.250000000000003,107.24999999999993,1.4107776928155582e-08
2019-03-01,-6.250000000000003,107.29999999999993,1.3976437437020875e-08
2019-03-01,-6.250000000000003,107.34999999999992,1.3845097945886168e-08
2019-03-01,-6.250000000000003,107.39999999999992,1.371375845475146e-08
2019-03-01,-6.250000000000003,107.44999999999992,1.3582418963616752e-08
2019-03-01,-6.200000000000003,106.0,9.769103170853581e-09
2019-03-01,-6.200000000000003,106.05,1.009945454969834e-08
2019-03-01,-6.200000000000003,106.1,1.0429805928543099e-08
2019-03-01,-6.200000000000003,106.14999999999999,1.0760157307387858e-08
2019-03-01,-6.200000000000003,106.19999999999999,1.1090508686232616e-08
2019-03-01,-6.200000000000003,106.24999999999999,1.1420860065077376e-08
2019-03-01,-6.200000000000003,106.29999999999998,1.1751211443922134e-08
2019-03-01,-6.200000000000003,106.34999999999998,1.2081562822766894e-08
2019-03-01,-6.200000000000003,106.39999999999998,1.2411914201611654e-08
2019-03-01,-6.200000000000003,106.44999999999997,1.2742265580456412e-08
2019-03-01,-6.200000000000003,106.49999999999997,1.3072616959301171e-08
2019-03-01,-6.200000000000003,106.54999999999997,1.340296833814593e-08
2019-03-01,-6.200000000000003,106.59999999999997,1.3733319716990689e-08
2019-03-01,-6.200000000000003,106.64999999999996,1.4063671095835449e-08
2019-03-01,-6.200000000000003,106.69999999999996,1.4394022474680207e-08
2019-03-01,-6.200000000000003,106.74999999999996,1.4724373853524965e-08
2019-03-01,-6.200000000000003,106.79999999999995,1.4600525274725518e-08
2019-03-01,-6.200000000000003,106.84999999999995,1.4476676695925683e-08
2019-03-01,-6.200000000000003,106.89999999999995,1.4352828117125847e-08
2019-03-01,-6.200000000000003,106.94999999999995,1.4228979538326012e-08
2019-03-01,-6.200000000000003,106.99999999999994,1.4105130959526177e-08
2019-03-01,-6.200000000000003,107.04999999999994,1.3981282380726341e-08
2019-03-01,-6.200000000000003,107.09999999999994,1.3857433801926506e-08
2019-03-01,-6.200000000000003,107.14999999999993,1.373358522312667e-08
2019-03-01,-6.200000000000003,107.19999999999993,1.3609736644326835e-08
2019-03-01,-6.200000000000003,107.24999999999993,1.3485888065527e-08
2019-03-01,-6.200000000000003,107.29999999999993,1.3362039486727164e-08
2019-03-01,-6.200000000000003,107.34999999999992,1.323819090792733e-08
2019-03-01,-6.200000000000003,107.39999999999992,1.3114342329127493e-08
2019-03-01,-6.200000000000003,107.44999999999992,1.299049375032766e-08
2019-03-01,-6.150000000000003,106.0,9.302356840379418e-09
2019-03-01,-6.150000000000003,106.05,9.61737143848989e-09
2019-03-01,-6.150000000000003,106.1,9.932386036600363e-09
2019-03-01,-6.150000000000003,106.14999999999999,1.0247400634710835e-08
2019-03-01,-6.150000000000003,106.19999999999999,1.0562415232821308e-08
2019-03-01,-6.150000000000003,106.24999999999999,1.087742983093178e-08
2019-03-01,-6.150000000000003,106.29999999999998,1.1192444429042253e-08
2019-03-01,-6.150000000000003,106.34999999999998,1.1507459027152724e-08
2019-03-01,-6.150000000000003,106.39999999999998,1.1822473625263196e-08
2019-03-01,-6.150000000000003,106.44999999999997,1.2137488223373669e-08
2019-03-01,-6.150000000000003,106.49999999999997,1.2452502821484141e-08
2019-03-01,-6.150000000000003,106.54999999999997,1.2767517419594614e-08
2019-03-01,-6.150000000000003,106.59999999999997,1.3082532017705086e-08
2019-03-01,-6.150000000000003,106.64999999999996,1.3397546615815557e-08
2019-03-01,-6.150000000000003,106.69999999999996,1.371256121392603e-08
2019-03-01,-6.150000000000003,106.74999999999996,1.4027575812036502e-08
2019-03-01,-6.150000000000003,106.79999999999995,1.3911218156674139e-08
2019-03-01,-6.150000000000003,106.84999999999995,1.3794860501311406e-08
2019-03-01,-6.150000000000003,106.89999999999995,1.3678502845948675e-08
2019-03-01,-6.150000000000003,106.94999999999995,1.3562145190585943e-08
2019-03-01,-6.150000000000003,106.99999999999994,1.344578753522321e-08
2019-03-01,-6.150000000000003,107.04999999999994,1.3329429879860478e-08
2019-03-01,-6.150000000000003,107.09999999999994,1.3213072224497745e-08
2019-03-01,-6.150000000000003,107.14999999999993,1.3096714569135014e-08
2019-03-01,-6.150000000000003,107.19999999999993,1.2980356913772282e-08
2019-03-01,-6.150000000000003,107.24999999999993,1.2863999258409549e-08
2019-03-01,-6.150000000000003,107.29999999999993,1.2747641603046817e-08
2019-03-01,-6.150000000000003,107.34999999999992,1.2631283947684084e-08
2019-03-01,-6.150000000000003,107.39999999999992,1.2514926292321353e-08
2019-03-01,-6.150000000000003,107.44999999999992,1.239856863695862e-08
2019-03-01,-6.100000000000003,106.0,8.835610509905253e-09
2019-03-01,-6.100000000000003,106.05,9.135288327281439e-09
2019-03-01,-6.100000000000003,106.1,9.434966144657626e-09
2019-03-01,-6.100000000000003,106.14999999999999,9.734643962033811e-09
2019-03-01,-6.100000000000003,106.19999999999999,1.0034321779409996e-08
2019-03-01,-6.100000000000003,106.24999999999999,1.0333999596786183e-08
2019-03-01,-6.100000000000003,106.29999999999998,1.0633677414162369e-08
2019-03-01,-6.100000000000003,106.34999999999998,1.0933355231538554e-08
2019-03-01,-6.100000000000003,106.39999999999998,1.123303304891474e-08
2019-03-01,-6.100000000000003,106.44999999999997,1.1532710866290926e-08
2019-03-01,-6.100000000000003,106.49999999999997,1.1832388683667112e-08
2019-03-01,-6.100000000000003,106.54999999999997,1.2132066501043297e-08
2019-03-01,-6.100000000000003,106.59999999999997,1.2431744318419484e-08
2019-03-01,-6.100000000000003,106.64999999999996,1.2731422135795669e-08
2019-03-01,-6.100000000000003,106.69999999999996,1.3031099953171854e-08
2019-03-01,-6.100000000000003,106.74999999999996,1.333077777054804e-08
2019-03-01,-6.100000000000003,106.79999999999995,1.3221911038622759e-08
2019-03-01,-6.100000000000003,106.84999999999995,1.3113044306697131e-08
2019-03-01,-6.100000000000003,106.89999999999995,1.3004177574771501e-08
2019-03-01,-6.100000000000003,106.94999999999995,1.2895310842845872e-08
2019-03-01,-6.100000000000003,106.99999999999994,1.2786444110920244e-08
2019-03-01,-6.100000000000003,107.04999999999994,1.2677577378994614e-08
2019-03-01,-6.100000000000003,107.09999999999994,1.2568710647068984e-08
2019-03-01,-6.100000000000003,107.14999999999993,1.2459843915143355e-08
2019-03-01,-6.100000000000003,107.19999999999993,1.2350977183217727e-08
2019-03-01,-6.100000000000003,107.24999999999993,1.2242110451292097e-08
2019-03-01,-6.100000000000003,107.29999999999993,1.2133243719366467e-08
2019-03-01,-6.100000000000003,107.34999999999992,1.2024376987440837e-08
2019-03-01,-6.100000000000003,107.39999999999992,1.191551025551521e-08
2019-03-01,-6.100000000000003,107.44999999999992,1.180664352358958e-08
2019-03-01,-6.050000000000003,106.0,8.368864179431089e-09
2019-03-01,-6.050000000000003,106.05,8.653205216072989e-09
2019-03-01,-6.050000000000003,106.1,8.937546252714888e-09
2019-03-01,-6.050000000000003,106.14999999999999,9.221887289356786e-09
2019-03-01,-6.050000000000003,106.19999999999999,9.506228325998686e-09
2019-03-01,-6.050000000000003,106.24999999999999,9.790569362640586e-09
2019-03-01,-6.050000000000003,106.29999999999998,1.0074910399282484e-08
2019-03-01,-6.050000000000003,106.34999999999998,1.0359251435924384e-08
2019-03-01,-6.050000000000003,106.39999999999998,1.0643592472566284e-08
2019-03-01,-6.050000000000003,106.44999999999997,1.0927933509208183e-08
2019-03-01,-6.050000000000003,106.49999999999997,1.1212274545850083e-08
2019-03-01,-6.050000000000003,106.54999999999997,1.1496615582491981e-08
2019-03-01,-6.050000000000003,106.59999999999997,1.1780956619133881e-08
2019-03-01,-6.050000000000003,106.64999999999996,1.2065297655775781e-08
2019-03-01,-6.050000000000003,106.69999999999996,1.2349638692417679e-08
2019-03-01,-6.050000000000003,106.74999999999996,1.263397972905958e-08
2019-03-01,-6.050000000000003,106.79999999999995,1.2532603920571383e-08
2019-03-01,-6.050000000000003,106.84999999999995,1.2431228112082856e-08
2019-03-01,-6.050000000000003,106.89999999999995,1.232985230359433e-08
2019-03-01,-6.050000000000003,106.94999999999995,1.2228476495105804e-08
2019-03-01,-6.050000000000003,106.99999999999994,1.2127100686617277e-08
2019-03-01,-6.050000000000003,107.04999999999994,1.202572487812875e-08
2019-03-01,-6.050000000000003,107.09999999999994,1.1924349069640225e-08
2019-03-01,-6.050000000000003,107.14999999999993,1.1822973261151698e-08
2019-03-01,-6.050000000000003,107.19999999999993,1.1721597452663171e-08
2019-03-01,-6.050000000000003,107.24999999999993,1.1620221644174646e-08
2019-03-01,-6.050000000000003,107.29999999999993,1.151884583568612e-08
2019-03-01,-6.050000000000003,107.34999999999992,1.1417470027197593e-08
2019-03-01,-6.050000000000003,107.39999999999992,1.1316094218709067e-08
2019-03-01,-6.050000000000003,107.44999999999992,1.121471841022054e-08
2019-03-01,-6.0000000000000036,106.0,7.902117848956924e-09
2019-03-01,-6.0000000000000036,106.05,8.171122104864537e-09
2019-03-01,-6.0000000000000036,106.1,8.44012636077215e-09
2019-03-01,-6.0000000000000036,106.14999999999999,8.709130616679764e-09
2019-03-01,-6.0000000000000036,106.19999999999999,8.978134872587376e-09
2019-03-01,-6.0000000000000036,106.24999999999999,9.247139128494989e-09
2019-03-01,-6.0000000000000036,106.29999999999998,9.516143384402601e-09
2019-03-01,-6.0000000000000036,106.34999999999998,9.785147640310214e-09
2019-03-01,-6.0000000000000036,106.39999999999998,1.0054151896217827e-08
2019-03-01,-6.0000000000000036,106.44999999999997,1.0323156152125439e-08
2019-03-01,-6.0000000000000036,106.49999999999997,1.0592160408033053e-08
2019-03-01,-6.0000000000000036,106.54999999999997,1.0861164663940666e-08
2019-03-01,-6.0000000000000036,106.59999999999997,1.1130168919848279e-08
2019-03-01,-6.0000000000000036,106.64999999999996,1.1399173175755891e-08
2019-03-01,-6.0000000000000036,106.69999999999996,1.1668177431663504e-08
2019-03-01,-6.0000000000000036,106.74999999999996,1.1937181687571118e-08
2019-03-01,-6.0000000000000036,106.79999999999995,1.1843296802520003e-08
2019-03-01,-6.0000000000000036,106.84999999999995,1.174941191746858e-08
2019-03-01,-6.0000000000000036,106.89999999999995,1.1655527032417157e-08
2019-03-01,-6.0000000000000036,106.94999999999995,1.1561642147365733e-08
2019-03-01,-6.0000000000000036,106.99999999999994,1.146775726231431e-08
2019-03-01,-6.0000000000000036,107.04999999999994,1.1373872377262887e-08
2019-03-01,-6.0000000000000036,107.09999999999994,1.1279987492211463e-08
2019-03-01,-6.0000000000000036,107.14999999999993,1.118610260716004e-08
2019-03-01,-6.0000000000000036,107.19999999999993,1.1092217722108616e-08
2019-03-01,-6.0000000000000036,107.24999999999993,1.0998332837057194e-08
2019-03-01,-6.0000000000000036,107.29999999999993,1.090444795200577e-08
2019-03-01,-6.0000000000000036,107.34999999999992,1.0810563066954348e-08
2019-03-01,-6.0000000000000036,107.39999999999992,1.0716678181902924e-08
2019-03-01,-6.0000000000000036,107.44999999999992,1.06227932968515e-08
2019-03-01,-5.950000000000004,106.0,7.4353715184827596e-09
2019-03-01,-5.950000000000004,106.05,7.689038993656087e-09
2019-03-01,-5.950000000000004,106.1,7.942706468829412e-09
2019-03-01,-5.950000000000004,106.14999999999999,8.196373944002739e-09
2019-03-01,-5.950000000000004,106.19999999999999,8.450041419176064e-09
2019-03-01,-5.950000000000004,106.24999999999999,8.703708894349391e-09
2019-03-01,-5.950000000000004,106.29999999999998,8.957376369522717e-09
2019-03-01,-5.950000000000004,106.34999999999998,9.211043844696044e-09
2019-03-01,-5.950000000000004,106.39999999999998,9.46471131986937e-09
2019-03-01,-5.950000000000004,106.44999999999997,9.718378795042696e-09
2019-03-01,-5.950000000000004,106.49999999999997,9.972046270216023e-09
2019-03-01,-5.950000000000004,106.54999999999997,1.0225713745389349e-08
2019-03-01,-5.950000000000004,106.59999999999997,1.0479381220562676e-08
2019-03-01,-5.950000000000004,106.64999999999996,1.0733048695736001e-08
2019-03-01,-5.950000000000004,106.69999999999996,1.0986716170909328e-08
2019-03-01,-5.950000000000004,106.74999999999996,1.1240383646082655e-08
2019-03-01,-5.950000000000004,106.79999999999995,1.1153989684468624e-08
2019-03-01,-5.950000000000004,106.84999999999995,1.1067595722854304e-08
2019-03-01,-5.950000000000004,106.89999999999995,1.0981201761239983e-08
2019-03-01,-5.950000000000004,106.94999999999995,1.0894807799625664e-08
2019-03-01,-5.950000000000004,106.99999999999994,1.0808413838011342e-08
2019-03-01,-5.950000000000004,107.04999999999994,1.0722019876397023e-08
